접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명
2024,11440,마포구,12300,망원동,1,대지,414,73,대신빌라,20240104,33000,50.17,26.25,2,,,1992,연립다세대,중개거래,서울 마포구
2024,11215,광진구,10100,중곡동,1,대지,639,4,정익제이타워1차,20240104,19500,16.37,26.63,3,,,2018,오피스텔,직거래,
2024,11215,광진구,10100,중곡동,1,대지,639,4,정익제이타워1차,20240104,19500,16.37,26.63,4,,,2018,오피스텔,직거래,
2024,11305,강북구,10300,수유동,1,대지,95,7,수유동이테크밸리오피스텔,20240104,9500,27.98,41.77,12,,,2005,오피스텔,중개거래,서울 강북구
2024,11740,강동구,10800,성내동,1,대지,381,45,(381-45),20240104,46500,75.03,29.47,4,,,2008,연립다세대,중개거래,서울 강동구
2024,11680,강남구,10100,역삼동,1,대지,713,11,역삼I'PARK,20240104,289000,116.29,0,14,,,2006,아파트,중개거래,서울 강남구
2024,11290,성북구,13300,정릉동,1,대지,239,0,정릉풍림아이원,20240104,56000,60,0,10,,,2005,아파트,중개거래,서울 성북구
2024,11740,강동구,10800,성내동,1,대지,381,45,(381-45),20240104,29500,61.71,56.45,2,,,2008,연립다세대,중개거래,서울 강동구
2024,11740,강동구,10800,성내동,1,대지,381,45,(381-45),20240104,23500,61.71,56.45,3,,,2008,연립다세대,중개거래,서울 강동구
2024,11740,강동구,10800,성내동,1,대지,381,45,(381-45),20240104,13000,31.24,15.22,5,,,2008,연립다세대,중개거래,서울 강동구
2024,11740,강동구,10800,성내동,1,대지,381,45,(381-45),20240104,9500,15.91,7.75,5,,,2008,연립다세대,중개거래,서울 강동구
2024,11740,강동구,10800,성내동,1,대지,381,45,(381-45),20240104,7500,13.32,12.18,3,,,2008,연립다세대,중개거래,서울 강동구
2024,11740,강동구,10300,상일동,1,대지,515,0,고덕숲아이파크,20240104,98000,59.97,0,9,,,2018,아파트,중개거래,서울 강동구
2024,11380,은평구,10400,갈현동,1,대지,12,508,미소빌,20240104,26000,69.06,49.63,4,,,2009,연립다세대,직거래,
2024,11710,송파구,11100,방이동,1,대지,89,0,올림픽선수기자촌3단지,20240104,197000,100.31,0,12,,,1988,아파트,중개거래,서울 송파구
